NR_OMRAD,vardear 1929,vardear 1930,vardear 1950,vardear 1960,vardear 1970,vardear 1980,vardear 1990,vardear 1995,vardear 1998,vardear 2001,vardear 2004,vardear 2007,vardear 2010,vardear 2013,vardear 2016,vardear 2019
1484016,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1484017,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1484018,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1484020,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1484022,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1485022,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1485023,950,970,1000,1025,1065,1095,1150,1235,1310,1425,1485,1510,1550,1580,1650,1700
1485026,950,970,1000,1025,1065,1095,1150,1235,1310,1425,1485,1510,1550,1580,1650,1700
1485028,950,970,1000,1025,1065,1095,1150,1235,1310,1425,1485,1510,1550,1580,1650,1700
1485030,950,970,1000,1025,1065,1095,1150,1235,1310,1425,1485,1510,1550,1580,1650,1700
1486002,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1486004,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1486006,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1486012,800,820,830,875,900,950,990,1020,1060,1120,1200,1275,1300,1350,1450,1500
1487206,800,820,830,875,900,950,990,1020,1060,1120,1200,1275,1300,1350,1450,1500
1487208,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1487210,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1487212,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1487214,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1487218,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1487220,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1487224,800,820,830,875,900,950,990,1020,1060,1120,1200,1275,1300,1350,1450,1500
1487226,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1488002,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1488006,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1488008,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1488011,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1488012,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1488013,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1488014,800,820,830,875,900,950,990,1020,1060,1120,1200,1275,1300,1350,1450,1500
1489048,890,915,945,970,995,1020,1100,1155,1205,1310,1365,1415,1440,1520,1575,1600
1489052,935,970,1025,1050,1080,1130,1185,1210,1315,1445,1525,1550,1580,1630,1790,1825
1489054,920,955,985,1005,1050,1100,1180,1230,1290,1350,1390,1425,1470,1575,1680,1700
1489056,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1489058,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1490094,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1490098,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490100,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490102,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490106,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490108,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490109,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490110,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490114,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490115,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490117,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490122,980,1000,1040,1060,1100,1140,1180,1220,1265,1305,1360,1435,1485,1550,1720,1800
1490126,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1490132,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1490134,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1490138,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1490230,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1490900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1491084,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1491086,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1491088,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1491090,880,910,930,960,1000,1040,1085,1135,1180,1245,1275,1335,1370,1430,1525,1600
1491092,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1491900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1492186,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1492188,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1492190,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1492900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1493016,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1493018,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1493900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1494036,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1494038,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1494900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1495052,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1495053,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1495054,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1495900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1496044,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1496045,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1496046,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1496047,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1496048,930,960,970,990,1000,1050,1200,1250,1300,1320,1350,1400,1450,1500,1650,1700
1496049,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1496050,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1496051,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1496900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1497070,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1497071,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1497900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1498074,810,820,850,900,950,1000,1020,1050,1100,1220,1280,1300,1350,1360,1460,1550
1498900,750,775,800,825,850,925,950,975,1025,1075,1150,1200,1225,1275,1350,1400
1499068,800,820,830,875,900,950,990,1020,1060,1120,1200,1275,1300,1350,1450,1500
1499076,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1499082,910,925,950,960,980,1050,1080,1170,1235,1325,1400,1450,1475,1530,1600,1650
1499084,800,820,830,875,900,950,990,1020,1060,1120,1200,1275,1300,1350,1450,1500
1499900,850,870,890,910,950,975,1000,1030,1080,1160,1230,1270,1300,1340,1460,1520
1715052,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1715054,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1715056,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1730024,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1730026,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1730028,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1730030,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1730032,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1730034,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1730036,650,675,700,750,775,825,875,925,975,1025,1075,1125,1200,1250,1415,1425
1737002,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1737004,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1737006,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1737116,650,675,700,750,775,825,875,925,975,1025,1075,1125,1200,1250,1415,1425
1760090,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1760091,650,675,700,750,775,825,875,925,975,1025,1075,1125,1200,1250,1415,1425
1761100,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1761102,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1762016,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1762018,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1762020,650,675,700,750,775,825,875,925,975,1025,1075,1125,1200,1250,1415,1425
1763044,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1763046,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1763048,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1763050,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1763052,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1764062,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1764064,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1764066,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1764068,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1764108,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1765056,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1765058,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1765060,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1765062,650,675,700,750,775,825,875,925,975,1025,1075,1125,1200,1250,1415,1425
1766012,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1766014,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1766016,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1780067,880,925,965,985,1015,1100,1150,1250,1300,1400,1475,1625,1710,1815,1875,1950
1780069,880,925,965,985,1015,1100,1150,1250,1300,1400,1475,1625,1710,1815,1875,1950
1780070,880,925,965,985,1015,1100,1150,1250,1300,1400,1475,1625,1710,1815,1875,1950
1780072,880,925,965,985,1015,1100,1150,1250,1300,1400,1475,1625,1710,1815,1875,1950
1780074,820,880,935,965,985,1025,1130,1180,1285,1335,1390,1495,1595,1700,1765,1825
1780078,825,875,925,950,1000,1025,1100,1150,1250,1300,1350,1400,1450,1525,1710,1725
1780080,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1780082,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1780084,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1780086,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1780088,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1780090,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1780112,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1781104,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1781106,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1781107,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1781108,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1781109,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1781110,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1782018,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1782019,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1782020,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1782022,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1782023,650,675,700,750,775,825,875,925,975,1025,1075,1125,1200,1250,1415,1425
1783006,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1783008,710,760,795,835,855,910,940,1015,1065,1120,1175,1225,1280,1330,1490,1575
1783010,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1783012,650,675,700,750,775,825,875,925,975,1025,1075,1125,1200,1250,1415,1425
1784036,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1784038,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1784040,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1784042,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1784114,650,675,700,750,775,825,875,925,975,1025,1075,1125,1200,1250,1415,1425
1785092,750,805,835,855,910,940,980,1045,1125,1175,1225,1280,1330,1385,1565,1625
1785096,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1785098,805,860,890,910,965,995,1015,1070,1180,1240,1290,1345,1400,1460,1665,1700
1785100,670,700,740,780,825,855,910,960,1010,1065,1115,1175,1225,1280,1435,1450
1814066,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1814120,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1814123,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1860084,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1860098,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1860100,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1860102,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1860125,810,820,835,850,910,940,975,1025,1050,1100,1150,1200,1275,1350,1450,1500
1861076,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1861086,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1861088,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1861090,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1861092,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1861094,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1861132,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1862056,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1862058,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1862080,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1862082,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1863006,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1863008,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1863010,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1863117,810,820,835,850,910,940,975,1025,1050,1100,1150,1200,1275,1350,1450,1500
1864002,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1864004,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1864116,810,820,835,850,910,940,975,1025,1050,1100,1150,1200,1275,1350,1450,1500
1880036,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1880038,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1880040,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1880042,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1880044,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1880045,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1880047,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1880048,975,1000,1060,1120,1180,1230,1290,1350,1410,1470,1530,1590,1640,1700,1750,1800
1880050,975,1000,1060,1120,1180,1230,1290,1350,1410,1470,1530,1590,1640,1700,1750,1800
1880051,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1880052,975,1000,1060,1120,1180,1230,1290,1350,1410,1470,1530,1590,1640,1700,1750,1800
1880053,975,1000,1060,1120,1180,1230,1290,1350,1410,1470,1530,1590,1640,1700,1750,1800
1880054,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1880062,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1880064,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1880068,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1880120,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1880122,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1881070,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1881072,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1881074,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1881078,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1881122,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1881130,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1882096,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1882104,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1882106,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1882108,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1882110,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1882112,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1882114,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1882124,810,820,835,850,910,940,975,1025,1050,1100,1150,1200,1275,1350,1450,1500
1883030,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1883031,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1883032,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1883134,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1884020,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1884022,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1884024,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1884136,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1885012,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1885014,850,900,950,980,1025,1050,1100,1150,1200,1250,1300,1350,1400,1475,1600,1650
1885015,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1885016,900,925,960,1000,1050,1100,1150,1200,1260,1310,1360,1410,1460,1510,1650,1700
1885018,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1885026,825,850,900,940,975,1000,1050,1090,1150,1200,1250,1300,1350,1425,1540,1585
1885028,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1885118,810,820,835,850,910,940,975,1025,1050,1100,1150,1200,1275,1350,1450,1500
1885137,810,830,860,900,950,985,1020,1050,1100,1150,1200,1250,1325,1400,1500,1550
1904032,675,700,750,850,875,900,950,975,1025,1050,1100,1125,1175,1200,1400,1550
1904900,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1907030,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1907034,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1907038,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1907900,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1960068,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1960070,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1960900,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1961052,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1961054,700,725,750,800,850,925,1000,1050,1075,1100,1125,1150,1200,1300,1500,1600
1961056,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1961900,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1962007,675,700,750,850,875,900,950,975,1025,1050,1100,1125,1175,1200,1400,1550
1962008,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1962900,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1980036,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1980040,850,875,900,925,975,1050,1100,1195,1260,1300,1365,1505,1545,1600,1830,1990
1980042,975,1000,1060,1120,1180,1230,1290,1350,1410,1470,1640,1705,1735,1735,1895,2010
1980043,975,1000,1060,1120,1180,1230,1290,1350,1410,1470,1640,1705,1735,1735,1895,2010
1980044,975,1000,1060,1120,1180,1230,1290,1350,1410,1470,1640,1705,1735,1735,1895,2010
1980046,850,875,900,925,975,1050,1100,1195,1260,1300,1365,1505,1545,1600,1830,1990
1980048,975,1000,1060,1120,1180,1230,1290,1350,1410,1470,1640,1705,1735,1735,1895,2010
1980050,850,875,900,925,975,1050,1100,1195,1260,1300,1365,1505,1545,1600,1830,1990
1980060,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1980140,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1981020,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1981022,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1981024,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1981026,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1981028,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1981900,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1982010,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1982012,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1982014,700,725,750,800,850,925,1000,1050,1075,1100,1125,1150,1200,1300,1500,1600
1982100,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1983056,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1983058,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1983062,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1983064,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1983120,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
1984072,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1984074,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1984076,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1984078,800,850,900,925,950,1000,1050,1100,1125,1150,1200,1250,1300,1400,1600,1650
1984900,625,650,675,700,725,750,850,950,975,1050,1100,1125,1150,1150,1500,1700
2021044,675,695,760,815,865,890,925,975,995,1050,1075,1100,1155,1260,1310,1350
2021045,775,825,875,925,950,975,1025,1075,1100,1155,1180,1235,1260,1310,1365,1425
2021900,625,675,725,775,790,875,890,950,975,1025,1050,1100,1155,1205,1260,1275
2023007,800,850,890,925,975,995,1050,1075,1130,1180,1205,1285,1310,1365,1415,1475
2023008,875,925,950,1000,1025,1050,1095,1150,1200,1255,1330,1435,1490,1540,1620,1700
2023009,775,825,875,925,950,975,1025,1075,1100,1155,1180,1235,1260,1310,1365,1425
2023010,800,850,890,925,975,995,1050,1075,1130,1180,1205,1285,1310,1365,1415,1475
2023011,725,775,795,865,895,925,975,1020,1045,1100,1125,1150,1205,1255,1310,1350
2023012,800,850,890,925,975,995,1050,1075,1130,1180,1205,1285,1310,1365,1415,1475
2023900,625,675,725,775,790,875,890,950,975,1025,1050,1100,1155,1205,1260,1275
